"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1981 to November 23, 2021, retrieved on November 24, 2021"
" (14937 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 78% of requested data were available from station DAVIS.T.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation        13802           42          928          165            0        "
"                     DAVIS.T      DAVIS.C      DAVIS.A      DAVIS.C      "
"Air Temps, max/min   13584          112         1080          161            0        "
"                     DAVIS.T      DAVIS.C      DAVIS.A      DAVIS.C      "
"Air Temps, observed  12631            0            0            0         2306        "
"                     DAVIS.T      none         none         none         "
"Soil Temps, max/min  13225           88            0         1624            0        "
"                     DAVIS.T      DAVIS.C      none         DAVIS.C      "
"Solar Radiation       1298        12773          148          718            0        "
"                     DAVIS.T      DAVIS.A      ZAMORA.A     DAVIS.A      "
"Wind Speed & Dir     13119            0            0            0         1818        "
"                     DAVIS.T      none         none         none         "
"Weather Condition    13428            0            0            0         1509        "
"                     DAVIS.T      none         none         none         "
"Pan Evaporation      13305            0            0         1632            0        "
"                     DAVIS.T      none         none         DAVIS.C      "
"Bulb Temps            9795            0            0            0         5142        "
"                     DAVIS.T      none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Inches"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Fahrenheit"
"   7       Air temperature, minimum      Fahrenheit"
"   8       Air temperature, observed     Fahrenheit"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Miles per hour"
"  12       Bulb temperature, wet         Fahrenheit"
"  13       Bulb temperature, dry         Fahrenheit"
"  14       Soil temperature, maximum     Fahrenheit"
"  15       Soil temperature, minimum     Fahrenheit"
"  16       Pan evaporation               Inches"
"  17       Solar radiation               Langleys"
"  18       Reference evapotranspiration  Inches"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
DAVIS.T,19980111,840,0.16,R,54,48,51,R,S,11,50.5,51.0,50,48,0.04,52,,,,
DAVIS.T,19980112,840,0.30,R,56,50,54,CY,S,12,53.5,54.0,51,48,0.04,50,,,,
DAVIS.T,19980113,845,0.32,R,56,42,46,PC,S,4,45.0,46.0,50,50,0.03,152,,,,
DAVIS.T,19980114,845,0.07,R,51,46,49,CY,S,2,49.0,49.0,50,49,0.01,40,,,,
DAVIS.T,19980115,850,0.61,R,52,50,51,R,SW,2,50.0,51.0,50,49,0.05,55,,,,
DAVIS.T,19980116,850,0.21,R,61,49,51,CY,SE,7,51.0,51.0,51,49,0.04,80,,,,
DAVIS.T,19980117,845,0.01,R,67,51,54,CY,SE,2,54.0,54.0,53,51,0.01,224,,,,
DAVIS.T,19980118,850,0.00,,56,47,52,CY,S,5,52.0,52.0,52,50,0.08,53,,,,
DAVIS.T,19980119,731,0.63,R,52,40,43,PC,SE,10,42.5,42.5,51,51,0.04,155,,,,
DAVIS.T,19980120,850,0.02,R,53,37,41,F,NW,2,40.0,41.0,49,49,0.02,157,,,,
DAVIS.T,19980121,815,0.02,R,55,34,37,F,NW,3,36.5,37.0,48,48,0.03,256,,,,
DAVIS.T,19980122,845,0.00,,55,36,38,F,0,0,,,50,47,0.03,211,,,,
DAVIS.T,19980123,855,0.00,,48,40,41,F,0,0,40.0,41.0,48,48,0.04,95,,,,
DAVIS.T,19980124,840,0.00,,58,40,47,F,SE,4,47.0,47.0,50,48,0.03,252,,,,
DAVIS.T,19980125,844,0.00,,48,42,45,F+,0,0,45.0,45.0,50,49,0.05,74,,,,
DAVIS.T,19980126,840,0.00,,51,43,45,F,SE,6,45.0,45.0,49,49,0.05,76,,,,
DAVIS.T,19980127,845,0.15,R,57,44,50,CY,N,10,49.5,50.0,51,49,0.01,144,,,,
DAVIS.T,19980128,730,0.00,,56,46,51,F,N,3,51.0,51.0,51,51,0.01,66,,,,
DAVIS.T,19980129,830,0.46,R,60,48,52,R,SE,9,51.0,52.0,52,51,0.06,244,,,,
DAVIS.T,19980130,740,0.06,R,55,37,40,CY,N,2,40.0,40.0,51,49,0.00,196,,,,
DAVIS.T,19980131,840,0.26,R,57,39,46,R,E,9,46.0,46.5,51,50,0.09,138,,,,
DAVIS.T,19980201,845,0.32,R,52,45,48,R,SE,10,48.0,48.0,49,49,0.07,52,,,,
DAVIS.T,19980202,855,1.18,R,60,46,51,R,SE,7,50.5,51.0,51,48,0.00,24,,,,
DAVIS.T,19980203,855,2.83,R,52,47,51,R,SE,3,50.5,51.0,52,49,0.00,54,,,,
DAVIS.T,19980204,835,0.14,R,56,43,47,CY,SE,13,46.0,47.0,50,50,0.06,195,,,,
DAVIS.T,19980205,855,0.26,R,56,46,49,R,SE,10,48.0,49.0,50,49,0.06,63,,,,
DAVIS.T,19980206,855,0.31,R,56,46,53,R,SE,23,51.0,53.0,50,50,0.00,56,,,,
DAVIS.T,19980207,800,0.95,R,52,46,49,R,SE,23,48.0,49.0,50,50,0.00,45,,,,
DAVIS.T,19980208,855,1.19,R,52,45,46,CY,SE,2,46.0,46.0,48,48,0.00,106,,,,
DAVIS.T,19980209,850,0.09,R,55,40,43,PC,NW,3,42.5,43.0,50,48,0.02,337,,,,
DAVIS.T,19980210,810,0.00,,48,42,46,CY,S,7,45.0,46.0,49,48,0.07,79,,,,
DAVIS.T,19980211,845,0.26,R,54,44,46,F+,0,0,46.0,46.0,49,49,0.02,182,,,,
DAVIS.T,19980212,845,0.22,R,51,43,48,R,SE,10,47.0,48.0,49,48,0.06,66,,,,
DAVIS.T,19980213,805,0.19,R,55,47,50,F+,SE,6,50.0,50.0,50,48,0.00,154,,,,
DAVIS.T,19980214,700,0.74,R,58,51,51,R,S,20,51.0,51.0,51,49,0.04,197,,,,
DAVIS.T,19980215,850,0.27,R,57,40,45,C,NW,5,44.0,45.0,51,49,0.00,376,,,,
DAVIS.T,19980216,850,0.00,,48,37,45,CY,SE,13,44.0,45.0,49,49,0.11,59,,,,
DAVIS.T,19980217,845,0.55,R,57,40,45,F,SW,5,44.5,45.0,51,48,0.07,255,,,,
DAVIS.T,19980218,840,0.00,R,59,40,44,F,0,0,44.0,44.0,51,44,0.04,283,,,,
DAVIS.T,19980219,855,0.32,R,53,43,50,R,SE,21,49.0,50.0,50,48,0.01,70,,,,
DAVIS.T,19980220,845,0.56,R,53,35,41,F+,NW,9,40.0,41.0,51,48,0.12,244,,,,
DAVIS.T,19980221,845,0.11,R,52,43,47,R,SE,23,45.0,47.0,51,49,0.14,66,,,,
DAVIS.T,19980222,845,0.51,R,56,42,46,F,SE,3,46.0,45.0,50,48,0.01,332,,,,
DAVIS.T,19980223,850,0.16,R,55,44,51,R,SE,17,49.0,51.0,50,48,0.09,157,,,,
DAVIS.T,19980224,850,0.22,R,57,36,47,C,NW,10,44.5,47.0,50,49,0.08,410,,,,
DAVIS.T,19980225,830,0.00,,58,41,48,PC,NW,4,43.0,48.0,50,48,0.11,262,,,,
DAVIS.T,19980226,840,0.00,,60,41,49,CY,NW,7,46.0,49.0,52,48,0.07,347,,,,
DAVIS.T,19980227,810,0.00,,63,38,50,PC,0,0,46.5,50.0,53,51,0.10,394,,,,
DAVIS.T,19980228,840,0.00,,61,41,47,F+,N,8,47.0,47.0,53,52,0.07,277,,,,
DAVIS.T,19980301,840,0.00,,64,39,46,F+,N,7,45.5,46.0,53,51,0.06,337,,,,
DAVIS.T,19980302,825,0.00,,66,42,53,C,S,3,50.0,53.0,55,50,0.07,390,,,,
DAVIS.T,19980303,825,0.00,W,60,40,47,C,NW,14,42.0,47.0,55,52,0.12,463,,,,
DAVIS.T,19980304,820,0.00,,59,36,43,PC,NW,7,39.5,43.0,53,51,0.19,468,,,,
DAVIS.T,19980305,845,0.00,,49,36,46,CY,0,0,42.0,46.0,50,50,0.18,100,,,,
DAVIS.T,19980306,845,0.46,R,58,32,43,C,NW,6,40.0,43.0,49,48,0.03,465,,,,
DAVIS.T,19980307,845,0.00,,53,32,46,PC,S,7,42.0,46.0,48,47,0.16,226,,,,
DAVIS.T,19980308,845,0.17,R,57,41,47,PC,NW,8,46.0,47.0,50,48,0.04,420,,,,
DAVIS.T,19980309,840,0.00,,65,37,48,PC,NW,7,44.0,48.0,52,48,0.11,468,,,,
DAVIS.T,19980310,815,0.00,,70,37,48,C,NW,3,46.5,48.0,55,48,0.12,461,,,,
DAVIS.T,19980311,825,0.00,,73,47,57,PC,0,0,52.0,57.0,57,50,0.10,442,,,,
DAVIS.T,19980312,845,0.00,,66,46,55,CY,SE,6,54.0,55.0,57,54,0.16,255,,,,
DAVIS.T,19980313,845,0.29,R,61,52,52,R,S,4,50.0,52.0,57,55,0.08,300,,,,
DAVIS.T,19980314,845,0.04,R,72,45,57,C,SE,11,52.0,57.0,58,54,0.09,488,,,,
DAVIS.T,19980315,810,0.00,,72,47,55,C,N,5,53.0,55.0,59,55,0.14,445,,,,
DAVIS.T,19980316,730,0.00,,71,52,55,CY,W,4,54.0,55.0,58,53,0.15,363,,,,
DAVIS.T,19980317,750,0.00,,69,43,51,C,NW,2,50.0,51.0,58,54,0.12,502,,,,
DAVIS.T,19980318,825,0.00,,73,46,58,C,NW,15,48.5,58.0,60,58,0.25,525,,,,
DAVIS.T,19980319,815,0.00,,73,41,50,F+,NW,7,50.0,50.0,62,57,0.19,454,,,,
DAVIS.T,19980320,840,0.00,,72,46,52,F+,NW,7,52.0,52.0,62,59,0.10,413,,,,
DAVIS.T,19980321,720,0.00,,63,50,54,CY,SE,7,53.0,54.0,60,60,0.25,173,,,,
DAVIS.T,19980322,855,0.22,R,70,51,60,CY,S,6,58.0,60.0,61,58,0.00,311,,,,
DAVIS.T,19980323,900,0.00,,64,51,58,CY,SW,10,56.0,58.0,60,58,0.10,140,,,,
DAVIS.T,19980324,840,0.35,R,69,46,59,PC,SE,4,55.5,59.0,62,59,0.02,473,,,,
DAVIS.T,19980325,800,0.07,R,63,50,55,CY,SE,7,53.0,55.0,61,59,0.16,357,,,,
DAVIS.T,19980326,845,0.03,R,67,43,59,PC,0,0,53.0,59.0,60,58,0.11,384,,,,
DAVIS.T,19980327,720,0.00,,62,47,51,PC,S,4,47.5,51.0,57,57,0.14,470,,,,
DAVIS.T,19980328,850,0.00,,58,37,48,C,N,7,44.0,48.5,57,56,0.18,403,,,,
DAVIS.T,19980329,810,0.00,,63,35,43,PC,N,5,43.0,43.0,57,54,0.14,564,,,,
DAVIS.T,19980330,850,0.00,,64,36,50,C,SE,6,45.5,50.0,59,54,0.27,546,,,,
DAVIS.T,19980331,835,0.06,R,51,45,48,R,E,10,47.5,48.0,57,54,0.17,138,,,,
DAVIS.T,19980401,840,0.19,R,60,40,51,CY,0,0,47.0,51.0,57,54,0.03,490,,,,
DAVIS.T,19980402,850,0.00,,60,44,55,CY,SW,10,50.0,55.0,57,53,0.14,378,,,,
DAVIS.T,19980403,820,0.10,R,56,46,49,R,SE,7,49.0,49.0,55,55,0.12,210,,,,
DAVIS.T,19980404,800,0.25,R,58,44,47,CY,SE,6,46.0,47.0,56,54,0.04,327,,,,
DAVIS.T,19980405,845,0.02,R,62,44,52,PC,SW,1,49.0,52.0,58,54,0.05,501,,,,
DAVIS.T,19980406,740,0.02,R,60,44,50,CY,SW,5,47.0,50.0,58,54,0.18,449,,,,
DAVIS.T,19980407,745,0.00,,63,39,49,CY,NW,8,48.0,49.0,58,56,0.14,421,,,,
DAVIS.T,19980408,810,0.00,,62,41,50,PC,S,8,46.0,50.0,58,55,0.13,481,,,,
DAVIS.T,19980409,745,0.03,R,54,46,53,CY,SE,7,50.0,53.0,59,55,0.18,419,,,,
DAVIS.T,19980410,710,0.00,,64,46,52,PC,SE,7,49.0,52.0,60,57,0.17,455,,,,
DAVIS.T,19980411,835,0.00,,62,47,52,CY,N,8,47.0,52.0,59,58,0.13,353,,,,
DAVIS.T,19980412,845,0.00,,60,43,53,PC,SE,5,45.0,53.0,60,57,0.25,505,,,,
DAVIS.T,19980413,812,0.35,R,57,41,49,PC,SW,9,42.0,49.0,59,56,0.00,485,,,,
DAVIS.T,19980414,825,0.05,R,59,35,47,PC,SE,3,43.0,47.0,59,57,0.13,547,,,,
DAVIS.T,19980415,815,0.23,R,63,35,48,C,NW,8,45.0,48.0,58,55,0.16,626,,,,
DAVIS.T,19980416,830,0.00,,70,39,54,C,NW,9,49.0,54.0,60,54,0.17,646,,,,
DAVIS.T,19980417,840,0.00,,73,39,51,C,NW,4,48.0,51.0,63,58,0.24,634,,,,
DAVIS.T,19980418,840,0.00,,74,40,58,PC,W,5,51.0,58.0,64,59,0.23,598,,,,
DAVIS.T,19980419,735,0.00,,78,46,56,PC,N,4,54.0,56.5,68,61,0.08,621,,,,
DAVIS.T,19980420,815,0.00,,83,56,60,C,SE,6,56.0,60.0,69,64,0.28,638,,,,
DAVIS.T,19980421,815,0.00,,86,49,66,C,NW,6,61.0,66.0,71,63,0.29,625,,,,
DAVIS.T,19980422,800,0.00,,81,56,64,CY,N,6,60.0,64.0,71,66,0.23,492,,,,
DAVIS.T,19980423,805,0.00,,65,50,58,CY,SE,9,53.0,58.0,71,68,0.31,233,,,,
DAVIS.T,19980424,748,0.20,R,68,50,56,C,SW,4,54.0,56.0,65,62,0.04,436,,,,
DAVIS.T,19980425,836,0.00,,73,49,59,C,NW,21,50.0,59.0,65,62,0.15,624,,,,
DAVIS.T,19980426,810,0.00,,81,50,64,C,NW,13,54.0,64.0,68,63,0.38,628,,,,
DAVIS.T,19980427,845,0.00,,83,49,67,C,N,3,59.0,67.0,68,64,0.25,638,,,,
DAVIS.T,19980428,750,0.00,,87,51,65,C,NE,5,59.0,65.0,73,65,0.33,632,,,,
DAVIS.T,19980429,830,0.00,,88,52,67,HZ,NE,2,60.0,67.0,74,68,0.33,631,,,,
DAVIS.T,19980430,815,0.00,,76,52,66,C,S,7,57.0,66.0,74,69,0.30,605,,,,
DAVIS.T,19980501,745,0.00,,71,53,61,CY,S,9,57.0,61.0,70,70,0.30,279,,,,
DAVIS.T,19980502,825,0.14,R,70,53,64,PC,NE,7,57.0,64.0,67,66,0.00,319,,,,
DAVIS.T,19980503,800,0.07,R,74,59,62,CY,N,5,59.0,62.0,69,66,0.31,432,,,,
DAVIS.T,19980504,810,0.03,R,71,54,62,CY,S,6,60.0,62.0,69,67,0.62,399,,,,
DAVIS.T,19980505,745,0.05,R,69,49,57,CY,N,2,55.5,57.0,74,68,0.11,304,,,,
DAVIS.T,19980506,815,0.05,R,66,53,57,CY,S,7,55.5,57.0,65,64,0.10,279,,,,
DAVIS.T,19980507,800,0.00,W,73,49,59,CY,0,0,57.0,59.0,67,63,0.06,398,,,,
DAVIS.T,19980508,845,0.00,,65,52,62,CY,S,10,58.0,62.0,67,64,0.19,365,,,,
DAVIS.T,19980509,809,0.00,,64,42,57,C,SE,4,51.0,57.0,65,63,0.17,390,,,,
DAVIS.T,19980510,840,0.07,R,70,41,53,PC,NW,4,51.0,53.0,66,61,0.01,499,,,,
DAVIS.T,19980511,835,0.00,,58,47,57,CY,S,9,52.0,57.0,64,64,0.20,250,,,,
DAVIS.T,19980512,750,0.29,R,55,48,50,CY,E,10,49.0,50.0,61,61,0.15,173,,,,
DAVIS.T,19980513,745,0.16,R,64,47,51,CY,SE,7,50.0,51.0,60,59,0.02,274,,,,
DAVIS.T,19980514,840,0.00,TH,66,45,58,CY,SE,4,53.0,58.0,62,58,0.13,412,,,,
DAVIS.T,19980515,730,0.00,,74,42,55,C,SE,2,51.0,55.0,65,59,0.16,590,,,,
DAVIS.T,19980516,855,0.00,,68,47,59,C,SW,11,51.0,59.0,66,60,0.27,565,,,,
DAVIS.T,19980517,750,0.00,,70,39,53,C,N,10,49.0,53.0,66,62,0.24,610,,,,
DAVIS.T,19980518,820,0.00,,79,51,63,C,N,14,53.0,63.0,70,62,0.38,647,,,,
DAVIS.T,19980519,750,0.00,,72,47,58,C,SW,10,52.0,58.0,70,64,0.35,599,,,,
DAVIS.T,19980520,750,0.00,,73,43,57,PC,N,4,49.0,57.0,70,65,0.27,643,,,,
DAVIS.T,19980521,740,0.00,,74,45,58,PC,SE,2,50.0,58.0,70,65,0.29,594,,,,
DAVIS.T,19980522,815,0.00,,78,46,64,C,E,2,57.0,64.0,72,68,0.28,668,,,,
DAVIS.T,19980523,830,0.00,,79,54,64,CY,N,7,57.0,64.0,73,70,0.27,480,,,,
DAVIS.T,19980524,710,0.00,,78,49,59,PC,SW,5,55.5,59.0,74,70,0.25,570,,,,
DAVIS.T,19980525,700,0.02,R,71,53,56,PC,SW,10,49.0,56.0,74,69,0.29,615,,,,
DAVIS.T,19980526,810,0.00,,66,44,58,PC,S,7,49.0,58.0,71,70,0.32,611,,,,
DAVIS.T,19980527,750,0.10,R,59,48,54,CY,SW,1,52.0,54.0,68,68,0.29,258,,,,
DAVIS.T,19980528,825,0.63,R,56,51,55,R,SE,4,54.0,55.0,68,64,0.06,95,,,,
DAVIS.T,19980529,805,0.77,R,61,47,,DZ,SW,13,54.0,57.0,62,60,0.04,358,,,,
DAVIS.T,19980530,830,0.09,R,75,46,61,PC,E,13,58.0,61.0,65,59,0.00,627,,,,
DAVIS.T,19980531,735,0.00,,81,51,62,PC,SE,3,58.5,62.0,70,63,0.24,608,,,,
DAVIS.T,19980601,810,0.00,,82,51,67,C,W,2,61.0,67.0,73,63,0.23,666,,,,
DAVIS.T,19980602,820,0.00,,74,54,65,PC,SW,7,57.0,65.0,73,66,0.31,651,,,,
DAVIS.T,19980603,750,0.00,,68,51,63,CY,SW,4,56.5,63.0,73,69,0.29,258,,,,
DAVIS.T,19980604,730,0.00,,76,47,61,C,SE,4,56.0,61.0,70,66,0.12,562,,,,
DAVIS.T,19980605,815,0.00,,81,50,66,HZ,S,3,60.0,66.0,74,66,0.18,606,,,,
DAVIS.T,19980606,830,0.00,,78,54,71,C,NW,7,67.0,71.0,73,68,0.33,558,,,,
DAVIS.T,19980607,820,0.06,R,70,56,62,CY,S,9,58.0,62.0,70,70,0.30,411,,,,
DAVIS.T,19980608,820,0.00,,79,54,64,PC,S,5,60.0,64.0,73,69,0.16,524,,,,
DAVIS.T,19980609,840,0.00,,83,53,69,C,SW,4,62.0,69.0,76,70,0.22,661,,,,
DAVIS.T,19980610,730,0.00,,77,56,62,CY,S,10,58.0,62.0,74,70,0.37,463,,,,
DAVIS.T,19980611,700,0.00,,72,55,58,CY,SW,7,56.0,58.0,72,72,0.16,339,,,,
DAVIS.T,19980612,820,0.00,,78,54,,PC,SE,5,,,75,70,0.26,639,,,,
DAVIS.T,19980613,850,0.00,,82,56,67,CY,SE,7,60.0,67.0,77,72,0.37,643,,,,
DAVIS.T,19980614,850,0.00,,91,56,78,C,N,12,65.0,78.0,79,74,0.23,719,,,,
DAVIS.T,19980615,757,0.00,,94,61,79,C,E,2,66.0,79.0,82,74,0.50,692,,,,
DAVIS.T,19980616,1031,0.00,,84,64,79,C,NE,35,57.0,79.0,78,78,0.58,746,,,,
DAVIS.T,19980617,845,0.00,,90,66,77,C,N,20,66.0,77.0,81,76,0.73,735,,,,
DAVIS.T,19980618,715,0.00,,91,52,70,C,S,8,60.0,70.0,82,76,0.53,736,,,,
DAVIS.T,19980619,730,0.00,,85,53,65,C,SW,4,59.0,65.0,82,77,0.43,723,,,,
DAVIS.T,19980620,900,0.00,,86,51,70,C,SW,6,61.5,70.0,82,77,0.40,737,,,,
DAVIS.T,19980621,840,0.00,,83,54,68,C,W,5,60.0,68.0,82,76,0.39,729,,,,
DAVIS.T,19980622,735,0.00,,81,51,62,C,W,5,58.0,62.0,82,78,0.38,728,,,,
DAVIS.T,19980623,740,0.00,,79,53,58,CY,SW,4,56.5,58.0,82,76,0.35,636,,,,
DAVIS.T,19980624,850,0.00,,79,55,68,PC,W,6,62.0,68.0,82,77,0.30,699,,,,
DAVIS.T,19980625,750,0.00,,78,56,68,PC,S,7,62.0,68.0,82,77,0.37,729,,,,
DAVIS.T,19980626,820,0.00,,84,48,63,C,NW,11,58.0,63.0,81,76,0.40,700,,,,
DAVIS.T,19980627,832,0.00,,92,54,76,C,,,61.0,76.0,83,78,0.44,725,,,,
DAVIS.T,19980628,830,0.00,,88,53,74,C,,,64.0,74.0,83,78,0.34,732,,,,
DAVIS.T,19980629,820,0.00,,86,51,67,C,0,0,61.0,67.0,83,78,0.42,722,,,,
DAVIS.T,19980630,755,0.00,,85,52,64,C,SW,2,59.0,64.0,83,78,0.31,716,,,,
DAVIS.T,19980701,815,0.00,,88,51,63,C,NW,4,57.0,63.0,83,79,0.36,712,,,,
DAVIS.T,19980702,735,0.00,,82,54,63,PC,NW,4,59.0,63.0,83,78,0.42,561,,,,
DAVIS.T,19980703,845,0.00,,89,55,69,C,W,3,64.0,69.0,84,79,0.34,721,,,,
DAVIS.T,19980704,850,0.00,,92,54,72,C,SE,3,64.0,72.0,85,80,0.36,731,,,,
DAVIS.T,19980705,740,0.00,,93,55,70,C,N,4,63.0,70.0,86,81,0.37,747,,,,
DAVIS.T,19980706,825,0.00,,98,54,76,C,NW,2,66.0,76.0,87,82,0.38,732,,,,
DAVIS.T,19980707,815,0.00,,99,58,76,C,SW,3,67.0,76.0,88,82,0.39,742,,,,
DAVIS.T,19980708,1000,0.00,,94,56,79,C,NW,3,67.5,79.5,88,83,0.43,736,,,,
DAVIS.T,19980709,740,0.00,,86,52,65,C,SE,3,59.0,65.0,86,83,0.45,738,,,,
DAVIS.T,19980710,735,0.00,,86,54,63,PC,W,3,59.0,63.0,85,80,0.38,731,,,,
DAVIS.T,19980711,740,0.00,,93,51,65,C,N,6,60.0,65.0,87,80,0.35,739,,,,
DAVIS.T,19980712,753,0.00,,98,54,75,C,N,5,66.0,75.0,89,80,0.45,732,,,,
DAVIS.T,19980713,745,0.00,,93,57,71,C,W,4,63.0,71.0,88,82,0.42,730,,,,
DAVIS.T,19980714,825,0.00,,97,57,71,C,NW,5,63.0,71.0,88,84,0.46,726,,,,
DAVIS.T,19980715,750,0.00,,103,64,81,C,N,10,67.0,81.0,89,84,0.38,745,,,,
DAVIS.T,19980716,750,0.00,,105,63,83,C,NW,5,66.5,83.0,90,85,0.61,729,,,,
DAVIS.T,19980717,735,0.00,,103,60,74,C,N,5,65.0,74.0,91,86,0.51,726,,,,
DAVIS.T,19980718,735,0.00,,107,61,87,C,E,1,69.0,87.0,91,83,0.43,722,,,,
DAVIS.T,19980719,722,0.00,,106,69,81,C,NE,3,70.0,81.0,93,88,0.52,715,,,,
DAVIS.T,19980720,840,0.00,,89,59,79,C,SW,6,68.0,79.0,92,88,0.52,727,,,,
DAVIS.T,19980721,820,0.00,,89,55,66,C,NW,5,61.0,66.0,89,86,0.55,708,,,,
DAVIS.T,19980722,830,0.00,,88,56,67,PC,S,4,61.0,67.0,88,84,0.42,590,,,,
DAVIS.T,19980723,855,0.00,,90,57,76,PC,SW,3,65.0,76.0,88,84,0.30,686,,,,
DAVIS.T,19980724,800,0.00,,89,57,69,PC,W,3,62.5,69.0,89,84,0.43,666,,,,
DAVIS.T,19980725,835,0.00,,99,59,75,C,N,3,65.0,75.0,90,85,0.34,682,,,,
DAVIS.T,19980726,713,0.00,,101,61,74,C,NE,1,66.0,74.0,92,85,0.48,673,,,,
DAVIS.T,19980727,740,0.00,,102,61,73,C,SW,1,66.0,73.0,92,86,0.43,688,,,,
DAVIS.T,19980728,725,0.00,,94,56,68,C,S,6,60.0,68.0,90,87,0.37,693,,,,
DAVIS.T,19980729,745,0.00,,88,57,68,C,S,7,61.0,68.0,89,85,0.44,691,,,,
DAVIS.T,19980730,730,0.00,,80,56,65,PC,W,3,60.0,65.0,87,84,0.39,638,,,,
DAVIS.T,19980731,730,0.00,,90,52,62,PC,N,3,59.0,62.0,88,83,0.31,665,,,,
DAVIS.T,19980801,830,0.00,,100,61,81,C,N,4,68.0,81.0,89,84,0.29,677,,,,
DAVIS.T,19980802,723,0.00,,103,61,75,C,NW,1,66.0,75.0,90,85,0.51,679,,,,
DAVIS.T,19980803,750,0.00,,107,64,83,C,N,7,68.0,83.0,92,86,0.34,677,,,,
DAVIS.T,19980804,720,0.00,,110,68,81,C,N,6,69.0,81.0,93,87,0.44,668,,,,
DAVIS.T,19980805,745,0.00,,104,67,78,C,N,4,68.5,78.0,94,88,0.44,649,,,,
DAVIS.T,19980806,755,0.00,,98,63,78,C,SE,3,68.0,78.0,93,89,0.51,661,,,,
DAVIS.T,19980807,740,0.00,,92,55,67,C,NW,3,61.0,67.0,92,88,0.47,671,,,,
DAVIS.T,19980808,821,0.00,,89,54,70,C,S,4,63.0,70.0,90,86,0.45,665,,,,
DAVIS.T,19980809,824,0.00,,95,53,69,C,NE,3,62.0,69.0,90,85,0.33,660,,,,
DAVIS.T,19980810,750,0.00,,101,55,74,C,N,7,66.0,74.0,90,85,0.29,659,,,,
DAVIS.T,19980811,736,0.00,,102,60,75,PC,N,6,65.0,75.0,91,85,0.40,631,,,,
DAVIS.T,19980812,810,0.00,,105,65,83,C,NE,5,69.0,83.0,92,86,0.35,625,,,,
DAVIS.T,19980813,720,0.00,,102,65,75,PC,N,5,65.0,75.0,93,88,0.45,598,,,,
DAVIS.T,19980814,755,0.00,,102,61,80,PC,SW,7,69.0,80.0,93,88,0.46,604,,,,
DAVIS.T,19980815,732,0.00,,92,58,85,C,SE,5,,,92,88,0.53,633,,,,
DAVIS.T,19980816,743,0.00,,90,55,66,C,W,5,60.0,66.0,90,86,0.26,630,,,,
DAVIS.T,19980817,745,0.00,,84,56,69,C,SW,2,59.0,69.0,89,86,0.37,612,,,,
DAVIS.T,19980818,815,0.00,,81,55,65,PC,SW,4,59.0,65.0,87,84,0.35,602,,,,
DAVIS.T,19980819,720,0.00,,84,53,61,C,W,4,58.0,61.0,86,82,0.37,616,,,,
DAVIS.T,19980820,835,0.00,,85,55,66,C,SW,5,60.0,66.0,86,81,0.32,609,,,,
DAVIS.T,19980821,805,0.00,,90,60,62,C,SE,6,60.0,62.0,86,81,0.40,612,,,,
DAVIS.T,19980822,915,0.00,,93,52,78,C,N,5,65.0,78.0,87,82,0.37,616,,,,
DAVIS.T,19980823,725,0.00,,93,52,63,C,N,6,59.0,63.0,87,82,0.31,619,,,,
DAVIS.T,19980824,715,0.00,,96,52,67,C,N,3,60.0,67.0,87,82,0.23,613,,,,
DAVIS.T,19980825,730,0.00,,84,54,65,C,S,6,58.0,65.0,86,82,0.52,608,,,,
DAVIS.T,19980826,850,0.00,,91,51,60,CY,E,8,57.0,60.0,85,80,0.32,566,,,,
DAVIS.T,19980827,715,0.00,,96,54,67,C,SW,2,58.0,67.0,87,80,0.25,598,,,,
DAVIS.T,19980828,800,0.00,,101,58,71,PC,NW,4,61.5,71.0,87,81,0.33,559,,,,
DAVIS.T,19980829,850,0.00,,101,56,78,C,N,3,66.0,78.0,88,83,0.37,580,,,,
DAVIS.T,19980830,850,0.00,,100,56,75,C,E,2,65.0,75.0,88,84,0.35,577,,,,
DAVIS.T,19980831,800,0.00,,106,58,74,HZ,SE,4,65.0,74.0,89,84,0.36,576,,,,
DAVIS.T,19980901,750,0.00,,107,62,73,C,NW,4,64.0,73.0,90,86,0.35,548,,,,
